trial_id,epoch,train_loss,val_rmse_log
8,1,0.4240414798259735,0.659960925579071
8,2,0.13769376277923584,0.5009900331497192
8,3,0.11313676089048386,0.47951000928878784
8,4,0.10668324679136276,0.47145548462867737
8,5,0.10296326875686646,0.4677731990814209
8,6,0.10052089393138885,0.463250070810318
8,7,0.09912918508052826,0.46049487590789795
8,8,0.09800592809915543,0.4582524299621582
8,9,0.09651392698287964,0.4591086506843567
8,10,0.0957087054848671,0.45774295926094055
8,11,0.09483392536640167,0.45491138100624084
8,12,0.09387963265180588,0.45681390166282654
8,13,0.09326299279928207,0.4616471827030182
8,14,0.09243149310350418,0.4533207416534424
8,15,0.09149204194545746,0.4524345099925995
8,16,0.09082416445016861,0.453288733959198
8,17,0.08984044939279556,0.45278480648994446
8,18,0.08909416198730469,0.45185792446136475
8,19,0.08849165588617325,0.4526369273662567
8,20,0.08803218603134155,0.45756274461746216
