trial_id,epoch,train_loss,val_rmse_log
19,1,0.43628284335136414,0.7001045346260071
19,2,0.15177863836288452,0.5150726437568665
19,3,0.12070998549461365,0.4822039008140564
19,4,0.11287649720907211,0.474936306476593
19,5,0.10912956297397614,0.47039803862571716
19,6,0.10658442974090576,0.4666696786880493
19,7,0.10464170575141907,0.4629839360713959
19,8,0.10287890583276749,0.46120017766952515
19,9,0.10130441188812256,0.46073293685913086
19,10,0.10000587999820709,0.45830079913139343
19,11,0.0988907441496849,0.45874932408332825
19,12,0.09785146266222,0.4546911418437958
19,13,0.09679757058620453,0.4564856290817261
19,14,0.09589611738920212,0.4527434706687927
19,15,0.09500852972269058,0.45269516110420227
19,16,0.09426676481962204,0.45150694251060486
19,17,0.09344977885484695,0.4503396451473236
19,18,0.09241986274719238,0.45006388425827026
19,19,0.09202488511800766,0.4502151608467102
19,20,0.09146863222122192,0.44940385222435
19,21,0.09073133766651154,0.4505017101764679
19,22,0.0904289036989212,0.4480848014354706
19,23,0.08961029350757599,0.44966891407966614
19,24,0.08910135924816132,0.4519714117050171
19,25,0.08862537145614624,0.44766372442245483
