trial_id,epoch,train_loss,val_rmse_log
3,1,0.5868357419967651,0.7596003413200378
3,2,0.23444698750972748,0.6223800182342529
3,3,0.19740329682826996,0.5217834115028381
3,4,0.17743074893951416,0.49685096740722656
3,5,0.16632021963596344,0.4840563237667084
3,6,0.15934284031391144,0.4787572920322418
3,7,0.15406306087970734,0.4754717946052551
3,8,0.14966027438640594,0.4734826982021332
3,9,0.14570996165275574,0.4716775715351105
3,10,0.14222799241542816,0.4697713553905487
3,11,0.1388237476348877,0.46695277094841003
3,12,0.13551275432109833,0.46490734815597534
3,13,0.13250049948692322,0.4627918601036072
3,14,0.12956751883029938,0.46067866683006287
3,15,0.12733770906925201,0.4596627950668335
3,16,0.12479028850793839,0.4588828384876251
3,17,0.12276146560907364,0.4577016234397888
3,18,0.12040624767541885,0.45766425132751465
3,19,0.11840899288654327,0.4572754204273224
3,20,0.11687228828668594,0.4578217566013336
3,21,0.11503519862890244,0.4555010199546814
3,22,0.1135295107960701,0.4542984068393707
3,23,0.11198507994413376,0.45397090911865234
3,24,0.1108502447605133,0.4534801244735718
3,25,0.10977192968130112,0.4529716372489929
