trial_id,epoch,train_loss,val_rmse_log
9,1,0.5826203227043152,0.7591507434844971
9,2,0.23169457912445068,0.6035114526748657
9,3,0.193107008934021,0.5169117450714111
9,4,0.17464861273765564,0.49535953998565674
9,5,0.16388151049613953,0.4831659197807312
9,6,0.1568250060081482,0.47822335362434387
9,7,0.1513414978981018,0.47428828477859497
9,8,0.14713874459266663,0.4720552861690521
9,9,0.14318369328975677,0.470363587141037
9,10,0.13960739970207214,0.46857690811157227
9,11,0.13603997230529785,0.4661022424697876
9,12,0.13289494812488556,0.4644477665424347
9,13,0.12990184128284454,0.4635050594806671
9,14,0.12750840187072754,0.4657581150531769
9,15,0.12521491944789886,0.4619598090648651
9,16,0.12193518877029419,0.4592648148536682
9,17,0.11982956528663635,0.45705172419548035
9,18,0.11791875213384628,0.45891356468200684
9,19,0.1159885972738266,0.4573799967765808
9,20,0.11446372419595718,0.45515525341033936
9,21,0.1129315048456192,0.4540891647338867
9,22,0.1113947331905365,0.4538278579711914
9,23,0.11030492186546326,0.45373111963272095
9,24,0.10918053239583969,0.4538350999355316
9,25,0.10843968391418457,0.4531189203262329
