trial_id,epoch,train_loss,val_rmse_log
4,1,0.4421641528606415,0.698960542678833
4,2,0.15360012650489807,0.5267803072929382
4,3,0.12278874963521957,0.48784998059272766
4,4,0.11439789831638336,0.4783633351325989
4,5,0.11029079556465149,0.4729960858821869
4,6,0.10760361701250076,0.46837761998176575
4,7,0.10579066723585129,0.4649876356124878
4,8,0.10419641435146332,0.4633508026599884
4,9,0.10265356302261353,0.4625788629055023
4,10,0.10139783471822739,0.46139273047447205
4,11,0.1004275307059288,0.4591655433177948
4,12,0.09933947771787643,0.4581528902053833
4,13,0.09833826869726181,0.4561341404914856
4,14,0.0975884273648262,0.45640793442726135
4,15,0.09662174433469772,0.4550139307975769
4,16,0.09591866284608841,0.4531434178352356
4,17,0.09522021561861038,0.4538193643093109
4,18,0.09469913691282272,0.45243245363235474
4,19,0.09365100413560867,0.45133107900619507
4,20,0.09310068935155869,0.4557216167449951
4,21,0.09244604408740997,0.4511485993862152
4,22,0.09193529933691025,0.4519573450088501
4,23,0.09133762121200562,0.4504283666610718
4,24,0.09074869006872177,0.45122408866882324
4,25,0.0902562141418457,0.4525490701198578
